index,song,year,artist,genre,lyrics
76,yonce,2013,beyonce-knowles,Pop,"[Verse 1]
See me up in the club with 50 of them girls
Posted in the back, diamond fangs in my grill
Brooklyn brim with my eyes sittin' low
Every boy in here with me got that smoke
Every girl in here got to look me up and down
All on Instagram, cake by the pound
Circulate the image every time I come around
G's up tell me how I'm looking babe
[Breakdown]
Boy this all for you just walk my way
Just tell me how it's looking babe
Just tell me how it's looking babe
I do this all for you baby just take aim
Just tell me how it's looking babe
Just tell me how it's looking babe
How it's looking, how it's looking babe
[Verse 2]
Drop the bass mane, the bass get lower
Radio say ""speed it up"", I just go slower
High like treble, pumping on the mids
Ya man ain't ever seen a booty like this
And why you think ya keep my name rolling off your tongue
'Cus when he wanna smash I'll just write another one
I sneezed on the beat and the beat got sicker
YoncÃ© all on his mouth like liquor
YoncÃ© all on his mouth like liquor
YoncÃ© all on his mouth like liquor
YoncÃ© all on his mouth like liquor
Like like liquor, like like like liquor
YoncÃ© all on his mouth like liquor
YoncÃ© all on his mouth like liquor
YoncÃ© all on his mouth like liquor
YoncÃ© all on his mouth like liquor
Like like liquor, like like like liquor"
77,jealous,2013,beyonce-knowles,Pop,"[Verse 1]
I'm in my penthouse half naked
I cooked this meal for you naked
So where the hell you at
Just one shot left of this drink, in this glass
Don't make me break it
I wish that you were me
So you could feel this feeling
I never broke one promise, and I know when you're not honest
Now you got me yelling that's because I'm jealous
[Hook]
If you keeping your promise, I'm keeping mine
Oh I'm jealous
If you keeping your promise, I'm keeping mine
Oh I'm jealous
[Post-Hook]
Sometimes I want to walk in your shoes
Do the type of things that I never ever do
I take one look in the mirror and I say to myself
Baby girl you can't survive like this
[Verse 2]
Take it one step further
Freakum dress out my closet
'yonce fillin' out this skirt
I look damn good I ain't lost it
And I ain't missed a beat
Boy you been hanging out tonight
I'm staying out 'til tomorrow
Been dancing on them tables ain't got no cares, no sorrow
I ran into my ex
Said what up to his bestest
Now we reminiscing how we used to flex in Texas
Don't be jealous
[Hook]
[Post-Hook]
[Bridge]
And I hate you for your lies and your covers
And I hate us for making good love to each other
And I love making you jealous but don't judge me
And I know I'm being hateful but that ain't nothing
That ain't nothing
I'm just jealous
I'm just human
Don't judge me
[Hook]"
78,god-made-you-beautiful,2013,beyonce-knowles,Pop,"When you were born
The angels sighed in delight
They never thought
They'd see such a beautiful sight
You took the breath and the world was right again
Tears were shed how we have been blessed
And your love, it shines so bright
You bring me back to life, back to life
You make everything right
And your love, it shines so bright
You bring me back to life, back to life
You got a light inside, light inside
God made you beautiful
You're beautiful"
79,drunk-in-love,2013,beyonce-knowles,Pop,"[Intro: BeyoncÃ©]
I've been drinking, I've been drinking
I get filthy when that liquor gets into me
I've been thinking, I've been thinking
Why can't I keep my fingers off you, baby?
I want you, na na
Why can't I keep my fingers off you, baby?
I want you, na na
[Verse 1: BeyoncÃ©]
Cigars on ice, cigars on ice
Feeling like an animal with these cameras all in my grill
Flashing lights, flashing lights
You got me faded, faded, faded
Baby, I want you, na na
Can't keep your eyes off my fatty
Daddy, I want you, na na
Drunk in love, I want you
[Hook: BeyoncÃ©]
We woke up in the kitchen saying
""How in hell did this shit happen?""
Oh baby, drunk in love we be all night
Last thing I remember is our
Beautiful bodies grinding off in that club
Drunk in love
[Bridge: BeyoncÃ©]
We be all night, love, love
We be all night, love, love
[Verse 2: BeyoncÃ©]
We be all night, and everything alright
No complaints for my body, so fluorescent under these lights
Boy, I'm drinking, walking in my l'assemblage
I'm grubbing on it, gru-gru-grubbing, if you scared, call that reverend
Boy, I'm drinking, keep my brain right
I'm on the brown, yeah, gangster wife
New sheets, he sweat it out, like wash rags, he wet it out
Boy, I'm drinking, I'm singing on the mic 'til my voice hoarse
Then I fill the tub up halfway, then ride it with my surfboard
Surfboard, surfboard
Graining on that wood, graining, graining on that wood
I'm swerving on that, swerving, swerving on that big body Benz serving all of this, swerv, surfing all of this good, good
[Hook]+[Bridge]
[Verse 3: Jay Z]
I'm nice right now, Hold up
That D'USSÃ is the shit if I do say so myself
If I do say so myself, if I do say so myself
Hold up, stumble all in the house tryna back up all that mouth
That you had all in the car, talking 'bout you the baddest bitch thus far
Talking 'bout you be repping that third, wanna see all that shit that I heard
Know I sling Clint Eastwood, hope you can handle this curve, Uh
Foreplay in the foyer, fucked up my Warhol
Slid the panties right to the side
Ain't got the time to take draws off, on site
Catch a charge I might, beat the box up like Mike
In '97 I bite, I'm Ike, Turner, turn up
Baby no I don't play, now eat the cake, Anna Mae
Said, ""Eat the cake, Anna Mae!""
I'm nice, for y'all to reach these heights, you gon' need G3
4, 5, 6 flights, sleep tight
We sex again in the morning, your breasteses is my breakfast
We going in, we be all night
[Bridge]
[Verse 4: BeyoncÃ©]
Your never tired, never tired
I been sippin, that's the only thing that's keeping me on fire, me on fire
Didn't mean to spill that liquor all on my attire, I've been drinking
Watermelon
I want your body right here, daddy I want you, right now
Can't keep your eyes off my fatty
Daddy I want you
[Bridge]"
80,baby-you-re-the-only-man,2010,beyonce-knowles,Pop,"Baby you're the only man that I want
Baby you'e the only man that I love
Baby you'e the only man that truely makes me happy
So happy
Baby you're the only man that I want
Baby you're the only man that I love
Baby you're the only man that truely makes me happy
So happy
I'm sooo happy I met you
It's been a crazy afternoon
And I can't wait till I get home to you
Cause I've been thinking about you all day long
I hope you miss me boy, cause here I come
Boy I love the way you move
And I am love [? ] love with you
Sometimes I wonder how it feels to be as beautiful as you
[? ] baby
Baby you're the only man that I want
Baby you'e the only man that I love
Baby you'e the only man that truely makes me happy
So happy
Baby you're the only man that I want
Baby you're the only man that I love
Baby you're the only man that truely makes me happy
So happy
I'm sooo happy I met you
And I love the things you do
Baby only I can get close to you
The thought I fell in love with you
You got the quailities I've been lookin for
So glad [? ]
I'm so dangerously in love with you
[? ] when I'm with chu boo
Your so good to me
And that's why I'm happy I met you
Baby you're the only man that I want
Baby you'e the only man that I love
Baby you'e the only man that truely makes me happy
So happy
Baby you're the only man that I want
Baby you're the only man that I love
Baby you're the only man that truely makes me happy
So happy
I'm sooo happy I met you
You make me happy
Put a smile on my face
Just thinking about you
(I'm so happy I found you)
You make me happy
Put a smile on my face
Just thinking about you
(I'm so happy I met you)
I'm your baby
[? ] trough out my day
I do love you
(so happy I met you)
You make me happy
Put a smile on my face
Thinking about you(yeaaa)
I'm so happpy I met you
Baby you're the only man that I want
Baby you'e the only man that I love
Baby you'e the only man that truely makes me happy
So happy
Baby you're the only man that I want
Baby you're the only man that I love
Baby you're the only man that truely makes me happy
So happy
I'm sooo happy I met you"
81,blind-trust,2010,beyonce-knowles,Pop,"Go out tonight
Feel nice tonight
Stay out all night
Like it's 1996
Pull out that porsche tonight
Front with your boys tonight
Buy out the bar tonight
You deserve it, baby, talk your shit
I know you never lie to me
And you've always been faithful
And I know there ain't any other guys like you
That's why I strive, I'll be your happiness, oh yes, oh yes-I need my man
To feel like he's a man
To feel the need for questioning
Where he is or who he's with
He's more than my man
He's my best friend
To feel the need for checkin' in
Cause we got blind trust
Trust, trust, trust
We got blind trust
Trust, trust, trust
If we got blind trust"
82,hair-crazy-in-love,2010,beyonce-knowles,Pop,"I love you
I love you
I love you
Baby I love you
You are my life
My happiest moments weren't complete
If you weren't by my side
You're my relation In connection to the sun
With you next to me There's no darkness I can't overcome
You are my raindrop I am the sea
With you and God,who's my sunlight I bloom and grow so beautifully
Baby, I'm so proud so proud to be your girl
You make the confusion Go all away
From this cold and messed up world
[Chorus]
I am in love with you
You set me free
I can't do this thing
Called life without you here with me
'Cause I'm Dangerously In Love with you
I'll never leave
Just keep lovin' me
The way I love you loving me
And I know you love me
Love me for who I am
'Cause years before I became who I am Baby you
Were my man
I know it ain't easy Easy loving me
I appreciate the love and dedication
From you to me
Later on in my destiny I see myself having
Your child I see myself being your wife
And I see my whole future in your eyes
Thought of all my love for you sometimes make me wanna cry
Realize all my blessings
I'm grateful To have you by my side
[Chorus]
Every time I see your face
My heart smiles
Every time it feels so good
It hurts sometimes
Created in this world To love, to hold, To
Feel, To breathe, To love you
Dangerously in love
[Chorus]
Dangerously,
Dangerous,
Dangerously in love with you
Oh I love you I love you I love you I love
You..."
83,i-m-glad-there-s-you,2010,beyonce-knowles,Pop,"In this world
Of ordinary people
Exraordinary people
I'm so glad there is you
In this world
Of all the rated pleasures
Of undirated treasures
I'm so glad there is you
I live to love
I love to live with you beside me
This world so new
I'll walk you through with you to guide me
In this world
Where many people play at love
But hardly ever stay in
I'm so glad there is you
More than ever I'm glad there is you
More than ever I'm glad there is you"
84,ice-cream,2010,beyonce-knowles,Pop,"Feel like i'm loosing my mind
Love is so hard to find
You led me on to believe you belong to me
oh oh
Im going through difficult times
I always thought you were mine
Love doesnt feel like this
This is my final wish
Hook:
The next time your truck rolls by
No matter how hard I cry
Please dont stop in front of me
Cause your loves no longer sweet
The next time I bring you change
Baby please pull back your hand
You know your not what I need
Let me go Let me do B
Chorus:
You've got me chasing after you like an
ice cream truck
I try my luck and catch up but
it always out of luck
(and my heart just melts)
You've got me chasing after you like an
ice cream truck
i try my luck and catch up but
its always out of luck
(and mt heart just melts)
Verse 2:
Faster and faster I ran
You sped up and then
Just as I thought I've caught up
Im chasing you again
Finally
You stopped and I jumped on
I realized the flavor was wrong
you thought i was still holdin on
Its good to know whats goin on
hook:
The next your truck rolls by
No matter how hard I cry
Please dont stop in front of me
Cause your loves no longer sweet
The next time I bring you change
Baby please pull back your hand
You know your not what I need
Let me go Let me do B
Chorus:
You've got me chasing after you like an
ice cream truck
I try my luck and catch up but
it always out of luck
(and my heart just melts)
You've got me chasing after you like an
ice cream truck
i try my luck and catch up but
its always out of luck
(and my heart just melts)
Bridge:
you got me
chasin you
i try my luck
i cant catch up
cuz you got me
chasin you
my hearts melting
its like ice cream
you got me
chasin you
i try my luck
i cant catch up
cuz you got me
chasin you
my hearts melting
its like ice cream
Bridge ending:
ive been chasin after you
now its time to let you go
yes i try time and time agian
you dont love me
its got to end
i tried so hard
damn there lost my mind
cuz real love is hard to find
now my heart cant take no more
now i know boy you aint mine
Chorus:
You've got me chasing after you like an
ice cream truck
I try my luck and catch up but
it always out of luck
(and my heart just melts)
You've got me chasing after you like an
ice cream truck
i try my luck and catch up but
its always out of luck
(and my heart just melts)
Chorus:
You've got me chasing after you like an
ice cream truck
I try my luck and catch up but
it always out of luck
(and my heart just melts)
You've got me chasing after you like an
ice cream truck
i try my luck and catch up but
its always out of luck
(and my heart just melts)"
85,freakdum-dresses,2010,beyonce-knowles,Pop,it's about getting our freakdum drsses on
86,hope-for-haiti-now,2010,beyonce-knowles,Pop,"Remember those walls I built
Well baby they're tumbling down
And they didn't even put up a fight
They didn't even make a sound
I found a way to let you in
But I never really had a doubt
Standing in the light of your halo
I've got my angel now
It's like I've been awakened
Every rule I had you breakin'
It's the risk that I'm takin'
I ain't never gonna shut you out
Everywhere I'm looking now
I'm surrounded by your embrace
hatit I can see you halo
You know you're my saving grace
You're everything we need and more
It's written all over you face
haiti we can feel your halo
Pray it won't hide away
I can see your halo... halo...) halo
(I can see your) halo... (halo...) halo-o
(I can feel your) halo... (halo...) halo-o-o
(I can see your) halo... (halo...) halo... uhoo
Hit me like a ray of sun
Burning through my darkest nights
You're the only one that I want
Think I'm addicted to your light
I swore I'd never fall again
But this don't even feel like fallin'
Gravity came again
To pull me back to the ground again
It's like I've been awakened
Every rule I had you breakin'
It's the risk that I'm takin'
I ain't never gonna shut you out
Everywhere we looking now
I'm surrounded by your embrace
haiti I can see you halo
You know you're my saving grace
You're everything we need and more
It's written all over you face
haiti I can feel your halo
Pray it won't hide away
I can feel your halo... halo...) halo
(I can see your) halo... (halo...) halo-o
(I can feel your) halo... (halo...) halo-o-o
(I can see your) halo... (halo...) halo
(I can feel your halo [uhoo] halo...) halo
(I can see your) halo... (halo...) halo-o
(I can feel your) halo... (halo...) halo-o-o
(I can see your) halo... (halo...) halo... uhoo
Halo uhooo
halo uhooo uhooo uhoo-oo-oo-oo-oo-oo
uhoo-oo-oo-oo-oo-oo-oo oo oo
Everywhere I'm looking now
I'm surrounded by your embrace
Haiti I can see you halo
You know you're my saving grace
You're everything we need and more
It's written all over you face
hatit I can feel your halo
Pray it won't hide away"
87,lesten,2012,beyonce-knowles,Pop,"Listen,
To the song here in my heart
A melody I start but can't complete
Listen, to the sound from deep within
It's only beginning
To find release
Oh,
The time has come
For my dreams to be heard
They will not be pushed aside and turned
Into your own
All cause you won't
Listen....
[Chorus:]
Listen,
I am alone at a crossroads
I'm not at home, in my own home
And I've tried and tried
To say what's on my mind
You should have known
Oh,
Now I'm done believing you
You don't know what I'm feeling
I'm more than what you made of me
I followed the voice you gave to me
But now I gotta find my own..
You should have listened
There is someone here inside
Someone I'd thought had died
So long ago
Oh I'm screaming out, for my dreams to be heard
They will not be pushed aside or worked
Into your own
All cause you won't
Listen...
[Chorus]
I don't know where I belong
But I'll be moving on
If you don't....
If you won't....
LISTEN!!!...
To the song here in my heart
A melody I've started
But I will complete
Oh,
Now I'm done believing you
You don't know what I'm feeling
I'm more than what you've made of me
I followed the voice you think you gave to me
But now I gotta find my own..
My own..."
88,run-the-world-girls-remix,2012,beyonce-knowles,Pop,"Girls, we run this motha
Girls, we run this motha
Girls, we run this motha
Girls, we run this motha
Girls, who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
We run this motha? Girls
We run this motha? Girls
We run this motha? Girls
We run this motha? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Some of them men think they freak this like we do
But, no, they don't
Make your check come at they neck
Disrespect us, no, they won't
Boy, don't even try to take us
Boy, this beat is crazy
This is how they made me
Houston, Texas, baby
This goes out to all my girls
That's in the club rocking the latest
Who will buy it for themselves
And get more money later
I think I need a barber
None of these can fire me
I'm so good with this
I remind you I'm so hood with this
Boy, I'm just playing
Come here, baby
Hope you still like me
If you hate me
My persuasion can build a nation
Endless power
Our love, we can devour
You'll do anything for me
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
We run this motha? Girls
We run this motha? Girls
We run this motha? Girls
We run this motha? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
It's hot up in here
DJ, don't be scared to run this, run this back
I'm repping for the girls who taking over the world
Have me raise a glass for the college grads
Anyone rolling, I'll let you know what time it is, check
You can't hold me, I broke my 9 to 5 better cut my check
This goes out to all the women getting it in, get on your grind
To the other men that respect what I do, please accept my shine
Boy, you know you love it
How we're smart enough to make these millions
Strong enough to bear the children
Then get back to business
See, you better not play me
Don't come here baby
Hope you still like me
If you hate me
My persuasion can build a nation
Endless power
Our love we can devour
You'll do anything for me
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
We run this motha? Girls
We run this motha? Girls
We run this motha? Girls
We run this motha? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who run the world? Girls
Who are we? What we pride
The world
(Who run this motha?)
Who are we? What we pride
The world
(Who run this motha?)
Who are we? What do we pride?
We run the world
(Who run this motha?)
Who are we? What we pride
We run the world
Who run the world? Girls"
89,helo,2012,beyonce-knowles,Pop,"baby you know i love you
baby you know i need you
you're all i ever wanted
you're the one for me, i know i can't deny it
that it was really met to be"
90,daddy,2006,beyonce-knowles,Pop,"I remember, when you used to take me
On a bike ride every day, on the bayou
(Remember that? We were inseparable)
And I remember when you could do no wrong
You come home from work and I jump in your arms when I saw you
(I was so excited)
I was so happy to see you, ooh
(So happy to see you)
Because you loved me, I overcome, yeah
And I'm so proud of what you've become, yeah
You've given me such security
No matter what mistakes I make, you're there for me
You cure my disappointments
And you heal my pain
You understood my biz and you protected me
I treasure every year in place a comemory
And that's why, I want my unborn son
To be like, my daddy
I want my husband to be like, my daddy
There is no one else like, my daddy
And I thank you for lovin' me
Daddy daddy, daddy daddy
Daddy daddy, daddy daddy
Daddy daddy, daddy daddy
Daddy daddy, daddy daddy
I still remember the expression on your face
When you found out I'd been on a date and had a boyfriend
(My first boyfriend, you shoulda seen your face)
I still remember, I called you cryin'
'Cuz of my tattoo, coulda said, ""Beyonce, I told ya so""
Instead you said you'd get one too
(You and my momma said ya'll get one just like mine)
Words can't express my boundless gratitude for you
I appreciate what you do, ohh
You've given me tight security
No matter what mistakes I know, you're there for me
You killed my disappointments and you heal my pain
You understood by biz and you protected me
I treasure every extraordinary memory, that's why
My unborn son to be like, my daddy
I want my husband to be like, my daddy
There is no one else like, my daddy
And I thank you for lovin' me
Even if my man broke my heart today
No matter how much pain I'm in, I will be okay
'Cause I got a man in my life that can't be replaced
For this love is unconditional, it won't go away
I know I'm lucky, know it ain't easy
For men who take care of their responsibilities
Love is overwhelming, Lord why did you pick me?
Can't stop my tears from falling, I love you so much daddy
([Inaudible] to be like my daddy)
(Thank you, you've done so much for me, I love you, daddy)
([Inaudible] to be like my daddy)
I get so emotional daddy, every time I think of you
(There is no one else like my daddy)
I get so emotional daddy, every time I think of you
(I thank you)
There is no one else like my daddy
(There is no one else like my daddy)
No one else replace my daddy"
91,speechless,2006,beyonce-knowles,Pop,"[Chorus]
You've got me
You've got me
You've got me
You've got me speechless
Where you been, baby?
Waited for you all day
Waited for you to use the key
That opens my place
My heart starts trembling
As I hear your footsteps pace
Lock opens, doorknob turns
There appears your face
Going out' my head--I think I'm loosing all my mind
Drive me crazy burning candles, making love all night
Feels so strange--it feels so crazy to be in your world
In your arms, lost for words--you've got me
[Chorus]
Laying so closely, I feel your skin rubbing and touching me
Only sweat between us, feeling you kissing and pleasing me
I rub your back, I kiss your neck--I know that you love when we touch like that
I can feel you need me--feels so good to me, feels so good to me
Going out' my head--I think I'm loosing all my mind
Drive me crazy burning candles, making love all night
Feels so strange--it feels so crazy to be in your world
In your arms, lost for words--you've got me
[Chorus]
Yes, yes, yes
Yes, yes, yes
Speechless
All I can say is
Yes, yes, yes
All I can say is
Yes, yes, yes
Kiss me
Hold me
You've got me
Speechless"
92,cards-never-lie,2006,beyonce-knowles,Pop,"The cards never lie, my last breath a sigh
And now I think about if it's my time to die
I don't know what I was thinking, steady wasting time with Hill
And I need to live my life because my time is unforgivable
I can't understand how my life changed around
Manifest my destiny, is it the brown on the grown?
Blue skies are turning gray it's the point of indecision
Leaving in the car and much be spent on television
Oh girlfriend, get your mind on right
Don't spend your time 'cause you can't waste your time
Everyday like it's your last but you must feed the mind
Intervention comes and snatch up all your dreams from behind
Love, you feel it and you got to let them know it
Love, your heart and that's the feeling that you go with
If you have a dream you need to go and let them know it
'Cause you could wake up in the morning and it could be over
No, no, no, no
I don't wanna, I don't wanna, I don't wanna go
Just, just, just let me stay home
Let me live my dream, let me see another dawn
No, no, no, no
I don't wanna, I don't wanna, I don't wanna go
Just, just, just let me stay home
Let me live my dream, let me see another dawn
Carmen, don't listen 'cause the cards have deceit
Just slide him the money, we don't need a receipt
Truth only exists within the eyes of the beholder
Plus he's kind of young for fortune telling
He probably should be older
But the cards never lie, I thought I told you
Now it's her turn to try, to reach her goals
Before she reaches the light
This is love
It's like I'm trying to throw my life away
Sometimes love is all you got
And other times it makes you pay
Well, when you finally rise
Then you'll realize
The windows to the soul are not the hips but the eyes
Oh you could wish on the stars but they dead, just a lie
But they shine just as bright as they did their entire life
No, no, no, no
I don't wanna, I don't wanna, I don't wanna go
Just, just, just let me stay home
Let me live my dream, let me see another dawn
No, no, no, no
I don't wanna, I don't wanna, I don't wanna go
Just, just, just let me stay home
Let me live my dream, let me see another dawn"
93,listen-hidden-track,2006,beyonce-knowles,Pop,"Listen to the song here in my heart
A melody I start but can't complete
Listen to the sound from deep within
Its only beginning to find release
Oh the time has come for my dreams to be heard
They will not be pushed aside and turned
Into your own, all 'cause you won't listen
Listen, I am alone at a crossroads
I'm not at home in my own home
And I've tried and tried
To say what's on my mind
You should have known
Now I'm done believing you
You don't know what I'm feeling
I'm more than what
You've made of me
I followed the voice, you gave to me
But now I've gotta find my own
You should have listened
There was someone here inside
Someone I thought had died
So long ago
Oh I'm screaming out
And my dreams will be heard
They will not be pushed aside or turned
Into your own
All 'cause you won't listen
Listen, I am alone at a crossroads
I'm not at home in my own home
And I've tried and tried
To say what's on my mind
You should have known
Now I'm done believing you
You don't know what I'm feeling
I'm more than what
You've made of me
I followed the voice, you gave to me
But now I've gotta find my own
I don't know where I belong
But I'll be moving on
If you don't, if you won't
Listen to the song here in my heart
A melody I start, but I will complete
Now I am done believing you
You don't know not what I am feeling
I'm more than what you've made of me
I followed the voice you think you gave to me
But now I got to find my own, my own"
94,have-your-way,2006,beyonce-knowles,Pop,"Thirteen years of solid gold platters
Rising cost and cocktail chatter
Fat DJ's, stereophonic sound, oh baby
The game of hits goes 'round and around
But you can fake your way to the top
'Round and around
Try that part right there, baby
('Round and around)
Fake your way to the top
('Round and around)
Now you fell right in there
Didn't you, sweetheart?
You can fake your way to the top
('Round and around)
Shit, I knew you'd have it, baby
But it's always real, so real
(Always so real)
When you're comin' down
I know what's happenin', I've been around
Makin' my way through every town
I make my livin' off of my sound
And the game of hits goes 'round and around
And around and around
And 'round and around
And 'round and around
'Round and around
And 'round and around
And 'round and around
And 'round and around
I made it slowly
Worked hard on the road
He's away from his lover
It's a heavy load
Time to bring up the lights, yeah
Now let's see which one of these girls
Goin' home with Jimmy tonight, yeah
I got a nice, warm bed waitin' on ya
Jimmy, my bed
Alright now, come on now
Who wants to sit on daddy's lap?
Break it down
I faked my way to the top
('Round and around)
Oh, yeah, yes, I did
('Round and around)
I said, I faked my way to the top
('Round and around)
('Round and around)
You know I faked my way to the top
('Round and around)
Yeah, yeah, oh yes, I did
('Round and around)
And it's always real, so real
(Oh, it's so real)
Baby, when you're comin' down
I faked my way, yes, I did
Help me, Jesus
(Help me, Jesus)
Help, help, help
(Help, help, help, help, help, help, help)
Help me, Jesus
(Help me, Jesus)
(Help, help, help, help, help, help, help)
(Help me, Jesus)
You the man
(Help, help, help, help, help, help, help)
Fake my way to the top"
95,get-me-bodied,2006,beyonce-knowles,Pop,"Nine, four, eight, one
B day
Mission one: I'm-a put this on
When he see me in this dress, I'm-a get me some, hey
Mission two: gotta make that call
Tell 'em get the bottles poppin' when they play my song, hey
Mission three: got my three best friends
Like we do it all the time, we gon' do it again, hey
Mission four: got the vintage Rolls
Drop a couple hundreds, tell 'em leave it at the door
I ain't worried, doing me tonight
A little sweat ain't never hurt nobody
While y'all standin' on the wall
I'm the one tonight gettin' bodied
Gettin' bodied (gettin' bodied)
Gettin' bodied (gettin' bodied)
Gettin' bodied (I'm the only one tonight gettin' bodied)
Gettin' bodied
If you want my body (gettin' bodied)
Won't you get me bodied? (gettin' bodied)
If you want my body (I'm the only one tonight gettin' bodied)
Won't you get me bodied?
Can you get me bodied?
I wanna be myself tonight
Can you get me bodied?
I wanna be myself tonight
Don't you see my body?
I wanna let it out tonight
Wanna party, wanna dance, wanna be myself tonight
Mission five: skip to the front of the line
Let me fix my hair 'fore I go inside
Mission six: gotta check these chicks
'Cause you know they gon' block when I take these flicks
Mission seven: gotta make my rounds
Givin' eyes to the guys; now I think I found him
Mission eight: while we're conversating, we can skip small talk
Let's get right to the chase
I ain't worried, doing me tonight
A little sweat ain't never hurt nobody
While y'all standin' on the wall
I'm the one tonight gettin' bodied
Gettin' bodied (gettin' bodied)
Gettin' bodied (gettin' bodied)
Gettin' bodied (I'm the only one tonight gettin' bodied)
Gettin' bodied
If you want my body (gettin' bodied)
Won't you get me bodied? (gettin' bodied)
If you want my body (I'm the only one tonight gettin' bodied)
Won't you get me bodied?
You see my body?
I gotta know; I'd like to know if you can get me bodied
I'm kinda tight; I'm feelin' right; I'd like to see somebody
I wanna let it out tonight
Wanna dance, wanna party, wanna be myself tonight
Can you get me bodied?
I wanna be myself tonight
Can you get me bodied?
I wanna be myself tonight
Don't you see my body?
I wanna let it out tonight
Wanna party, wanna dance, wanna be myself tonight
Baby, all I want
Is to let it go
Ain't no worries, no
We can dance all night
Get me bodied
That means come closer to me
While we grind to the beat
And your body is touchin' me
All I need
Is to let it be
Ain't no worries, no
Boy, dance with me
Feel my body
Don't stop; just come closer to me
While we grind to the beat
And your body is touchin' my body
Gettin' bodied
Ain't no shame 'cause I gotta get mine
I swing my hair and kick off my shoes
Come here, boy, and let me work on you
I ain't worried, doing me tonight
A little sweat ain't never hurt nobody
While y'all standin' on the wall
I'm the one tonight gettin' bodied
Gettin' bodied (gettin' bodied)
Gettin' bodied (gettin' bodied)
Gettin' bodied (I'm the only one tonight gettin' bodied)
Gettin' bodied
If you want my body (gettin' bodied)
Won't you get me bodied? (gettin' bodied)
If you want my body (I'm the only one tonight gettin' bodied)
Won't you get me bodied?
""exctended version""
Ladies on the floor, all my ladies on the floor if you ready get it ready lets get it and drop it.
Drop down low and sweep the floor wit it drop drop down low and sweep the floor wit it,
Drop down low and sweep the floor wit it drop drop down low and sweep the floor wit it.
Do the uh oh do the uh oh do the uh oh uh oh uh oh oh no no, uh oh do the uh oh do the uh oh uh oh uh oh oh no no.
Pat your weaves ladies pat pat pat your weaves ladies watch it while he check up on it,
Pat your weaves ladies pat pat pat your weaves ladies watch it while he check up on it.
Tick tick tick tick fight,
now tick tick tick tick tick tick fight,
now tick tick tick tick fight,
now tick tick tick tick tick tick fight.
Now pose for the camera now flick flick flick, pose for the camera
now flick flick flick, pose for the camera
now flick flick flick, pose for the camera
now flick flick flick.
Do an old school dance an old school dance an old school dance do an old school,
Do an old school dance an old school dance an old school dance get old school.
Stop now cool off cool off, cool off cool off,
Drop and cool off cool off cool off cool off.
Wind it back girl, wind it back girl make your hair touch the floor wine it back,
Wind it back girl, wind it back girl make your hair touch the floor wine it back.
Drop to your knees arch your back girl shake shake it like that alley cat,
Drop drop to your knees arch your back girl shake shake it like that alley cat.
Shake ya derriere in them Dereon's
Shake shake ya diary air in the House of Dereon
Shake ya derriere in them Dereon's
Shake shake ya diary air in the House of Dereon
Do the scissor leg, touch ya heels touch ya toes
Do the scissor leg, touch ya heels touch ya toes
Do the scissor leg, touch ya heels touch ya toes
Do the scissor leg, touch ya heels touch ya toes
Do the Naomi Campbell walk, Naomi Campbell walk
Walk across the room like Naomi Campbell
Do the Naomi Campbell walk, Naomi Campbell walk
Walk across the room like Naomi Campbell
Snap for the kids, snap for the kids
Snap in a circle three times
Snap for the kids, snap for the kids
Snap in a circle three times
I touch ya body, while ya touch my body
We touching bodies tonight
We getting bodied
I touch ya body,while ya touch my body
We touching bodies tonight
We getting bodied
Gettin' bodied (gettin' bodied)
Gettin' bodied (gettin' bodied)
Gettin' bodied (I'm the only one tonight)
Gettin' bodied (gettin' bodied)
Want my body (get me body)
Won't ya get me body (get me body)
You want my body (I'm the only one tonight)
Won't ya get me bodied (get me bodied)
Hey"
